Region,Country,City,Month,AvgTemperature,Air_Quality_Index,air_quality_label,Healthcare_Index,healthcare_label,Decibel_Level,decibel_label,Happiness_Score,Cost_of_Living_Index,hotel_price_avg,budget_food_avg,budget_transport_avg,meal_inexpensive_res,Res_3course1P,combo_meal_mcdo,coordonates,coordonates_country
Europe,Ireland,Dublin,12,5.02,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Italy,Rome,1,8.01,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,2,8.73,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,3,10.94,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,4,13.66,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,5,17.36,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,6,21.39,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,7,24.45,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,8,24.44,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,9,20.85,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,10,17.34,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,11,12.64,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Italy,Rome,12,8.74,70.0,Moderate,80.0,Good,60.0,Acceptable,7.0,85.0,99,67.76400000000001,26.36,16.33,36.88,9.48,"[44.89, 12.49]","[41.87194, 12.56738]"
Europe,Norway,Oslo,1,-4.6,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,2,-3.83,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,3,-0.58,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,4,4.57,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,5,9.62,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,6,13.75,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,7,16.68,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,8,15.19,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,9,10.9,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,10,5.34,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,11,0.08,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Norway,Oslo,12,-7.07,25.0,Good,99.0,Good,50.0,Acceptable,8.0,115.0,114,103.782,40.81999999999999,20.55,56.0,12.33,"[59.9127, 10.7461]","[60.472024, 8.468946]"
Europe,Poland,Warsaw,1,-2.07,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,2,-0.3,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,3,3.17,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,4,9.15,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,5,13.99,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,6,17.39,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,7,19.77,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,8,18.89,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,9,13.82,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,10,8.86,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,11,3.62,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Poland,Warsaw,12,-0.71,75.0,Moderate,82.0,Good,60.0,Acceptable,7.0,70.0,49,41.226,15.580000000000002,7.89,22.54,6.31,"[52.2298, 21.0118]","[51.919438, 19.145136]"
Europe,Portugal,Lisbon,1,10.85,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,2,11.95,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,3,13.73,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,4,15.13,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,5,17.24,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,6,20.31,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,7,22.2,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,8,23.01,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,9,21.34,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,10,18.69,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,11,13.58,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Portugal,Lisbon,12,11.3,40.0,Good,82.0,Good,55.0,Acceptable,8.0,75.0,109,49.344,14.500000000000002,12.64,26.34,7.38,"[38.7167, -9.1333]","[39.399872, -8.224454]"
Europe,Russia,Moscow,1,-7.46,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,2,-6.54,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,3,-1.52,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,4,6.29,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,5,12.87,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,6,16.47,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,7,19.49,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,8,17.22,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,9,11.24,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,10,5.32,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,11,-1.28,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Russia,Moscow,12,-5.54,80.0,Moderate,80.0,Good,60.0,Acceptable,6.0,70.0,80,56.094,6.44,12.8,32.0,6.4,"[55.7522, 37.6156]","[61.52401, 105.318756]"
Europe,Spain,Barcelona,1,9.26,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,2,10.09,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,3,12.14,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,4,14.3,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,5,17.14,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,6,21.28,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,7,24.49,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,8,24.64,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,9,21.65,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,10,18.39,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,11,12.64,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Spain,Barcelona,12,9.46,35.0,Good,85.0,Good,60.0,Acceptable,8.0,90.0,131,59.208,47.26,14.75,31.61,9.48,"[41.3888, 2.159]","[40.463667, -3.74922]"
Europe,Sweden,Stockholm,1,-2.0,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,2,-1.43,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,3,1.08,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,4,5.9,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,5,10.66,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,6,15.19,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,7,18.56,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,8,17.36,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,9,12.72,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,10,7.38,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,11,2.88,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,Sweden,Stockholm,12,-0.6,30.0,Good,97.0,Good,55.0,Acceptable,8.0,100.0,78,70.74600000000001,62.76,12.59,38.74,8.72,"[59.3326, 18.0649]","[60.128161, 18.643501]"
Europe,The Netherlands,Amsterdam,1,3.53,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,2,4.27,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,3,6.32,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,4,9.69,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,5,12.83,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,6,15.6,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,7,18.12,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,8,17.82,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,9,15.02,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,10,11.61,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,11,7.03,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,The Netherlands,Amsterdam,12,3.92,50.0,Good,90.0,Good,50.0,Acceptable,8.0,105.0,131,78.564,58.74,19.49,42.15,10.54,"[52.374, 4.8897]",
Europe,United Kingdom,London,1,5.38,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,2,5.92,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,3,7.54,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,4,10.09,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,5,12.88,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,6,16.1,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,7,18.71,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,8,18.1,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,9,15.56,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,10,12.35,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,11,7.95,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,United Kingdom,London,12,5.45,60.0,Moderate,85.0,Good,55.0,Acceptable,7.0,110.0,172,74.44200000000001,48.2,18.45,39.98,8.61,"[51.5085, -0.1257]","[55.378051, -3.435973]"
Europe,Yugoslavia,Belgrade,1,0.65,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,2,3.19,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,3,7.48,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,4,12.76,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,5,17.11,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,6,20.85,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,7,23.12,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,8,22.8,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,9,17.62,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,10,12.86,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,11,7.22,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Europe,Yugoslavia,Belgrade,12,1.63,85.0,Moderate,70.0,Moderate,75.0,Noisy,6.0,55.0,50,34.95,16.02,8.08,17.28,7.18,"[44.804, 20.4651]",
Middle East,Turkey,Istanbul,1,6.17,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,2,6.84,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,3,8.8,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,4,12.51,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,5,17.38,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,6,22.35,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,7,25.59,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,8,25.43,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,9,21.42,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,10,16.87,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,11,12.21,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
Middle East,Turkey,Istanbul,12,7.96,85.0,Moderate,70.0,Moderate,75.0,Noisy,7.0,75.0,49,24.72,8.459999999999999,5.37,12.08,4.29,"[41.0351, 28.9833]","[38.963745, 35.243322]"
